"GO.ID","Term","Annotated","Significant","Expected","classicFisher","q_value"
"GO:0071702","organic substance transport",3314,2541,2173.84,1e-30,2.31960784313725e-29
"GO:0042886","amide transport",2301,1816,1509.36,1e-30,2.31960784313725e-29
"GO:0044267","cellular protein metabolic process",8851,6351,5805.87,1e-30,2.31960784313725e-29
"GO:0006629","lipid metabolic process",3648,2773,2392.93,1e-30,2.31960784313725e-29
"GO:0046700","heterocycle catabolic process",1321,1097,866.52,1e-30,2.31960784313725e-29
"GO:0016053","organic acid biosynthetic process",1839,1479,1206.3,1e-30,2.31960784313725e-29
"GO:1901657","glycosyl compound metabolic process",1132,955,742.54,1e-30,2.31960784313725e-29
"GO:0046907","intracellular transport",2367,1861,1552.65,1e-30,2.31960784313725e-29
"GO:0009737","response to abscisic acid",1398,1153,917.03,1e-30,2.31960784313725e-29
"GO:0032870","cellular response to hormone stimulus",1933,1545,1267.96,1e-30,2.31960784313725e-29
"GO:0050793","regulation of developmental process",1707,1380,1119.72,1e-30,2.31960784313725e-29
"GO:1901615","organic hydroxy compound metabolic proce...",1517,1240,995.09,1e-30,2.31960784313725e-29
"GO:0048589","developmental growth",1527,1247,1001.65,1e-30,2.31960784313725e-29
"GO:1901361","organic cyclic compound catabolic proces...",1388,1144,910.47,1e-30,2.31960784313725e-29
"GO:0009651","response to salt stress",1567,1276,1027.88,1e-30,2.31960784313725e-29
"GO:0006886","intracellular protein transport",1724,1391,1130.87,1e-30,2.31960784313725e-29
"GO:0015833","peptide transport",2278,1793,1494.27,1e-30,2.31960784313725e-29
"GO:0006810","transport",7662,5532,5025.94,1e-30,2.31960784313725e-29
"GO:0009888","tissue development",2420,1892,1587.41,1e-30,2.31960784313725e-29
"GO:0070727","cellular macromolecule localization",1984,1577,1301.42,1e-30,2.31960784313725e-29
"GO:0045184","establishment of protein localization",2189,1725,1435.89,1e-30,2.31960784313725e-29
"GO:0019439","aromatic compound catabolic process",1372,1128,899.97,1e-30,2.31960784313725e-29
"GO:0046394","carboxylic acid biosynthetic process",1683,1357,1103.97,1e-30,2.31960784313725e-29
"GO:0016071","mRNA metabolic process",1125,943,737.95,1e-30,2.31960784313725e-29
"GO:0061024","membrane organization",961,819,630.37,1e-30,2.31960784313725e-29
"GO:0033036","macromolecule localization",2957,2270,1939.66,1e-30,2.31960784313725e-29
"GO:0034613","cellular protein localization",1917,1525,1257.47,1e-30,2.31960784313725e-29
"GO:0009755","hormone-mediated signaling pathway",1829,1461,1199.74,1e-30,2.31960784313725e-29
"GO:0015031","protein transport",2133,1681,1399.15,1e-30,2.31960784313725e-29
"GO:0048856","anatomical structure development",10879,7687,7136.15,1e-30,2.31960784313725e-29
"GO:0071495","cellular response to endogenous stimulus",2085,1644,1367.67,1e-30,2.31960784313725e-29
"GO:0051234","establishment of localization",8172,5859,5360.47,1e-30,2.31960784313725e-29
"GO:0006464","cellular protein modification process",6368,4630,4177.13,1e-30,2.31960784313725e-29
"GO:0036211","protein modification process",6368,4630,4177.13,1e-30,2.31960784313725e-29
"GO:0034655","nucleobase-containing compound catabolic...",1036,871,679.57,1e-30,2.31960784313725e-29
"GO:0090567","reproductive shoot system development",1568,1265,1028.54,1e-30,2.31960784313725e-29
"GO:0008104","protein localization",2416,1875,1584.79,1e-30,2.31960784313725e-29
"GO:0022607","cellular component assembly",2427,1881,1592.01,1e-30,2.31960784313725e-29
"GO:0009908","flower development",1546,1245,1014.11,1e-30,2.31960784313725e-29
"GO:0048827","phyllome development",1481,1197,971.47,1e-30,2.31960784313725e-29
"GO:0071396","cellular response to lipid",1302,1065,854.06,1e-30,2.31960784313725e-29
"GO:0019538","protein metabolic process",9892,7003,6488.72,1e-30,2.31960784313725e-29
"GO:0006790","sulfur compound metabolic process",1249,1025,819.29,1e-30,2.31960784313725e-29
"GO:0048646","anatomical structure formation involved ...",2233,1739,1464.75,1e-30,2.31960784313725e-29
"GO:0016310","phosphorylation",3619,2718,2373.91,1e-30,2.31960784313725e-29
"GO:0009409","response to cold",1084,901,711.06,1e-30,2.31960784313725e-29
"GO:0006753","nucleoside phosphate metabolic process",1806,1431,1184.66,1e-30,2.31960784313725e-29
"GO:0009653","anatomical structure morphogenesis",4060,3025,2663.18,1e-30,2.31960784313725e-29
"GO:0009117","nucleotide metabolic process",1787,1417,1172.19,1e-30,2.31960784313725e-29
"GO:0055086","nucleobase-containing small molecule met...",1963,1544,1287.64,1e-30,2.31960784313725e-29
"GO:0071840","cellular component organization or bioge...",10348,7304,6787.84,1e-30,2.31960784313725e-29
"GO:0016049","cell growth",1292,1054,847.5,1e-30,2.31960784313725e-29
"GO:0009657","plastid organization",669,584,438.83,1e-30,2.31960784313725e-29
"GO:0051704","multi-organism process",3185,2408,2089.22,1e-30,2.31960784313725e-29
"GO:0000902","cell morphogenesis",1303,1059,854.71,1e-30,2.31960784313725e-29
"GO:0006605","protein targeting",1231,1004,807.48,1e-30,2.31960784313725e-29
"GO:0032501","multicellular organismal process",12191,8514,7996.76,1e-30,2.31960784313725e-29
"GO:0051641","cellular localization",3477,2602,2280.76,1e-30,2.31960784313725e-29
"GO:0007154","cell communication",6495,4679,4260.44,1e-30,2.31960784313725e-29
"GO:1905392","plant organ morphogenesis",1470,1175,964.26,1e-30,2.31960784313725e-29
"GO:0044262","cellular carbohydrate metabolic process",1699,1341,1114.47,1e-30,2.31960784313725e-29
"GO:1901617","organic hydroxy compound biosynthetic pr...",984,815,645.46,1e-30,2.31960784313725e-29
"GO:0010016","shoot system morphogenesis",797,674,522.8,1e-30,2.31960784313725e-29
"GO:0009826","unidimensional cell growth",853,716,559.53,1e-30,2.31960784313725e-29
"GO:0009790","embryo development",1554,1232,1019.36,1e-30,2.31960784313725e-29
"GO:0016043","cellular component organization",9589,6756,6289.96,1e-30,2.31960784313725e-29
"GO:0001101","response to acid chemical",942,781,617.91,1e-30,2.31960784313725e-29
"GO:0009415","response to water",920,764,603.48,1e-30,2.31960784313725e-29
"GO:0006952","defense response",3292,2461,2159.41,1e-30,2.31960784313725e-29
"GO:0010228","vegetative to reproductive phase transit...",766,648,502.46,1e-30,2.31960784313725e-29
"GO:0016556","mRNA modification",292,276,191.54,1e-30,2.31960784313725e-29
"GO:0048513","animal organ development",3864,2858,2534.61,1e-30,2.31960784313725e-29
"GO:0051179","localization",9546,6722,6261.76,1e-30,2.31960784313725e-29
"GO:0019693","ribose phosphate metabolic process",1435,1142,941.3,1e-30,2.31960784313725e-29
"GO:0009259","ribonucleotide metabolic process",1434,1141,940.64,1e-30,2.31960784313725e-29
"GO:0090407","organophosphate biosynthetic process",1442,1146,945.89,1e-30,2.31960784313725e-29
"GO:1901605","alpha-amino acid metabolic process",920,762,603.48,1e-30,2.31960784313725e-29
"GO:0009414","response to water deprivation",895,743,587.08,1e-30,2.31960784313725e-29
"GO:1901565","organonitrogen compound catabolic proces...",2688,2033,1763.21,1e-30,2.31960784313725e-29
"GO:0051716","cellular response to stimulus",8327,5895,5462.15,1e-30,2.31960784313725e-29
"GO:1901576","organic substance biosynthetic process",13965,9653,9160.43,1e-30,2.31960784313725e-29
"GO:2000026","regulation of multicellular organismal d...",1177,950,772.06,1e-30,2.31960784313725e-29
"GO:0072523","purine-containing compound catabolic pro...",693,589,454.58,1e-30,2.31960784313725e-29
"GO:0009116","nucleoside metabolic process",729,616,478.19,1e-30,2.31960784313725e-29
"GO:0046434","organophosphate catabolic process",711,602,466.38,1e-30,2.31960784313725e-29
"GO:1901137","carbohydrate derivative biosynthetic pro...",1483,1171,972.78,1e-30,2.31960784313725e-29
"GO:0009166","nucleotide catabolic process",656,560,430.31,1e-30,2.31960784313725e-29
"GO:0097306","cellular response to alcohol",726,613,476.22,1e-30,2.31960784313725e-29
"GO:1901292","nucleoside phosphate catabolic process",663,565,434.9,1.1e-30,2.535e-29
"GO:0006195","purine nucleotide catabolic process",648,553,425.06,2.1e-30,4.80832258064516e-29
"GO:0060560","developmental growth involved in morphog...",1052,855,690.07,2.4e-30,5.46e-29
"GO:0006979","response to oxidative stress",1183,951,776,2.7e-30,6.10337579617834e-29
"GO:0009932","cell tip growth",620,531,406.69,4.4e-30,9.88329113924051e-29
"GO:0048583","regulation of response to stimulus",2033,1562,1333.56,4.7e-30,1.04907547169811e-28
"GO:0016051","carbohydrate biosynthetic process",1397,1106,916.37,4.8e-30,1.0647e-28
"GO:0072521","purine-containing compound metabolic pro...",1461,1152,958.35,5.9e-30,1.3005652173913e-28
"GO:0048468","cell development",1579,1237,1035.75,6.2e-30,1.35825925925926e-28
"GO:0010243","response to organonitrogen compound",845,700,554.28,9.6e-30,2.09020858895705e-28
"GO:0007165","signal transduction",5644,4063,3702.22,1.1e-29,2.38042682926829e-28
"GO:0008652","cellular amino acid biosynthetic process",736,618,482.78,1.3e-29,2.79618181818182e-28
"GO:0051128","regulation of cellular component organiz...",771,644,505.74,1.7e-29,3.63451807228916e-28
"GO:0006520","cellular amino acid metabolic process",1404,1109,920.96,2.1e-29,4.46281437125748e-28
"GO:0006163","purine nucleotide metabolic process",1410,1113,924.9,2.7e-29,5.70375e-28
"GO:0030154","cell differentiation",2806,2103,1840.61,3.7e-29,7.77e-28
"GO:0072330","monocarboxylic acid biosynthetic process",1118,900,733.36,4.2e-29,8.76811764705882e-28
"GO:0005976","polysaccharide metabolic process",1547,1211,1014.76,4.6e-29,9.49151162790698e-28
"GO:0071215","cellular response to abscisic acid stimu...",649,551,425.72,4.6e-29,9.49151162790698e-28
"GO:0006396","RNA processing",2266,1723,1486.4,4.7e-29,9.64179190751445e-28
"GO:0042440","pigment metabolic process",686,579,449.99,4.8e-29,9.79034482758621e-28
"GO:1901658","glycosyl compound catabolic process",577,496,378.49,5.2e-29,1.05456e-27
"GO:0006468","protein phosphorylation",2160,1646,1416.87,1.5e-28,3.02471590909091e-27
"GO:0055085","transmembrane transport",2310,1751,1515.26,2.4e-28,4.81220338983051e-27
"GO:0044272","sulfur compound biosynthetic process",739,617,484.75,3.4e-28,6.77898876404494e-27
"GO:0043933","protein-containing complex subunit organ...",1729,1338,1134.15,4.1e-28,8.12899441340782e-27
"GO:0048366","leaf development",770,640,505.09,4.3e-28,8.47816666666667e-27
"GO:0009150","purine ribonucleotide metabolic process",1261,1000,827.16,1e-27,1.96077348066298e-26
"GO:0009119","ribonucleoside metabolic process",599,510,392.92,1.3e-27,2.535e-26
"GO:0046130","purine ribonucleoside catabolic process",539,464,353.56,1.6e-27,3.10295081967213e-26
"GO:0006066","alcohol metabolic process",866,710,568.06,1.7e-27,3.27896739130435e-26
"GO:0042454","ribonucleoside catabolic process",542,466,355.53,2.2e-27,4.22043243243243e-26
"GO:0006996","organelle organization",5411,3889,3549.38,2.4e-27,4.57935483870968e-26
"GO:0048437","floral organ development",936,761,613.98,3.3e-27,6.22962765957447e-26
"GO:0006631","fatty acid metabolic process",1004,811,658.58,3.3e-27,6.22962765957447e-26
"GO:0009658","chloroplast organization",412,365,270.25,3.4e-27,6.38444444444444e-26
"GO:0033043","regulation of organelle organization",523,451,343.07,3.7e-27,6.91121052631579e-26
"GO:0009753","response to jasmonic acid",901,735,591.02,3.8e-27,7.06083769633508e-26
"GO:0070542","response to fatty acid",904,737,592.98,4.5e-27,8.31796875e-26
"GO:0046128","purine ribonucleoside metabolic process",585,498,383.73,5.8e-27,1.0610412371134e-25
"GO:0034220","ion transmembrane transport",1672,1293,1096.76,5.8e-27,1.0610412371134e-25
"GO:0009164","nucleoside catabolic process",559,478,366.68,7.2e-27,1.3104e-25
"GO:0034656","nucleobase-containing small molecule cat...",561,479,367.99,1.3e-26,2.35392857142857e-25
"GO:0009738","abscisic acid-activated signaling pathwa...",606,513,397.51,1.6e-26,2.88243654822335e-25
"GO:0009154","purine ribonucleotide catabolic process",560,478,367.34,1.7e-26,3.03180904522613e-25
"GO:0009261","ribonucleotide catabolic process",560,478,367.34,1.7e-26,3.03180904522613e-25
"GO:0010200","response to chitin",703,586,461.14,1.8e-26,3.1941e-25
"GO:0046777","protein autophosphorylation",320,291,209.91,2e-26,3.53134328358209e-25
"GO:0048868","pollen tube development",525,451,344.38,2.3e-26,4.04094059405941e-25
"GO:0014070","response to organic cyclic compound",1474,1149,966.88,2.4e-26,4.17529411764706e-25
"GO:0016192","vesicle-mediated transport",1474,1149,966.88,2.4e-26,4.17529411764706e-25
"GO:0009408","response to heat",511,440,335.19,3.2e-26,5.53990243902439e-25
"GO:0044264","cellular polysaccharide metabolic proces...",1283,1011,841.59,3.4e-26,5.85757281553398e-25
"GO:0040008","regulation of growth",771,636,505.74,3.9e-26,6.68652173913043e-25
"GO:0009203","ribonucleoside triphosphate catabolic pr...",510,439,334.54,4.2e-26,7.13196172248804e-25
"GO:0009207","purine ribonucleoside triphosphate catab...",510,439,334.54,4.2e-26,7.13196172248804e-25
"GO:0006152","purine nucleoside catabolic process",548,468,359.46,4.5e-26,7.605e-25
"GO:0048507","meristem development",896,728,587.74,6.4e-26,1.07647393364929e-24
"GO:0009146","purine nucleoside triphosphate catabolic...",517,444,339.13,6.5e-26,1.08813679245283e-24
"GO:0048638","regulation of developmental growth",588,498,385.7,7.1e-26,1.183e-24
"GO:0000302","response to reactive oxygen species",776,639,509.02,7.5e-26,1.23802325581395e-24
"GO:0090558","plant epidermis development",1141,907,748.45,7.5e-26,1.23802325581395e-24
"GO:0042278","purine nucleoside metabolic process",596,504,390.95,7.6e-26,1.24872222222222e-24
"GO:0033365","protein localization to organelle",833,681,546.41,9.6e-26,1.57006451612903e-24
"GO:0006081","cellular aldehyde metabolic process",498,429,326.67,1.1e-25,1.79077981651376e-24
"GO:0006644","phospholipid metabolic process",777,639,509.68,1.5e-25,2.43082191780822e-24
"GO:0065003","protein-containing complex assembly",1590,1229,1042.97,1.6e-25,2.58109090909091e-24
"GO:0009143","nucleoside triphosphate catabolic proces...",522,447,342.41,1.7e-25,2.7177027027027e-24
"GO:1901698","response to nitrogen compound",1296,1018,850.12,1.7e-25,2.7177027027027e-24
"GO:0009617","response to bacterium",1194,944,783.21,2.1e-25,3.34210762331839e-24
"GO:0008380","RNA splicing",703,583,461.14,3.3e-25,5.2284375e-24
"GO:0051239","regulation of multicellular organismal p...",1470,1142,964.26,3.4e-25,5.36293333333333e-24
"GO:0072594","establishment of protein localization to...",753,620,493.94,4.3e-25,6.75252212389381e-24
"GO:0010038","response to metal ion",1146,908,751.73,5.1e-25,7.97352422907489e-24
"GO:0044706","multi-multicellular organism process",713,590,467.7,5.2e-25,8.05886462882096e-24
"GO:1901136","carbohydrate derivative catabolic proces...",713,590,467.7,5.2e-25,8.05886462882096e-24
"GO:0090698","post-embryonic plant morphogenesis",906,732,594.3,1e-24,1.54304347826087e-23
"GO:0008654","phospholipid biosynthetic process",614,515,402.76,1.1e-24,1.69e-23
"GO:0048588","developmental cell growth",814,664,533.95,1.3e-24,1.98866379310345e-23
"GO:0048440","carpel development",369,327,242.05,1.5e-24,2.275e-23
"GO:1901607","alpha-amino acid biosynthetic process",625,523,409.97,1.5e-24,2.275e-23
"GO:0032502","developmental process",12704,8757,8333.27,1.6e-24,2.41634042553191e-23
"GO:0009642","response to light intensity",445,386,291.9,1.7e-24,2.54569620253165e-23
"GO:0009856","pollination",708,585,464.42,1.7e-24,2.54569620253165e-23
"GO:0016054","organic acid catabolic process",711,587,466.38,2.1e-24,3.13147058823529e-23
"GO:0071554","cell wall organization or biogenesis",2094,1581,1373.57,2.8e-24,4.15782426778243e-23
"GO:0000904","cell morphogenesis involved in different...",764,626,501.15,3e-24,4.43625e-23
"GO:0046165","alcohol biosynthetic process",511,436,335.19,3.3e-24,4.8596265560166e-23
"GO:0048229","gametophyte development",840,682,551,3.4e-24,4.96567901234568e-23
"GO:0045087","innate immune response",1158,914,759.6,3.4e-24,4.96567901234568e-23
"GO:0097435","supramolecular fiber organization",493,422,323.39,4.5e-24,6.5452868852459e-23
"GO:0034404","nucleobase-containing small molecule bio...",776,634,509.02,6.5e-24,9.41571428571429e-23
"GO:0034976","response to endoplasmic reticulum stress",626,522,410.63,8.7e-24,1.25513414634146e-22
"GO:0048467","gynoecium development",397,347,260.41,1.8e-23,2.58631578947368e-22
"GO:0048438","floral whorl development",817,663,535.92,1.9e-23,2.71899193548387e-22
"GO:0080134","regulation of response to stress",1202,943,788.46,2.3e-23,3.27819277108434e-22
"GO:0046395","carboxylic acid catabolic process",689,568,451.95,2.4e-23,3.40704e-22
"GO:0007010","cytoskeleton organization",1085,858,711.71,3.2e-23,4.52462151394422e-22
"GO:0071407","cellular response to organic cyclic comp...",787,640,516.24,4.1e-23,5.77416666666667e-22
"GO:0000096","sulfur amino acid metabolic process",501,426,328.63,4.8e-23,6.70677165354331e-22
"GO:0044042","glucan metabolic process",843,681,552.97,4.8e-23,6.70677165354331e-22
"GO:0009644","response to high light intensity",325,290,213.19,4.9e-23,6.81964705882353e-22
"GO:0009668","plastid membrane organization",328,292,215.15,8.3e-23,1.15065234375e-21
"GO:0046148","pigment biosynthetic process",503,427,329.95,8.6e-23,1.18760311284047e-21
"GO:0070085","glycosylation",409,355,268.29,9.3e-23,1.27929069767442e-21
"GO:0010027","thylakoid membrane organization",327,291,214.5,1.1e-22,1.5072972972973e-21
"GO:0008299","isoprenoid biosynthetic process",740,604,485.41,1.2e-22,1.63172413793103e-21
"GO:0016052","carbohydrate catabolic process",976,777,640.21,1.2e-22,1.63172413793103e-21
"GO:0006073","cellular glucan metabolic process",831,671,545.1,1.3e-22,1.76095419847328e-21
"GO:0022622","root system development",1217,951,798.3,1.5e-22,2.02414448669202e-21
"GO:0009100","glycoprotein metabolic process",415,359,272.22,2e-22,2.68863636363636e-21
"GO:0048364","root development",1215,949,796.99,2.1e-22,2.81241509433962e-21
"GO:0009451","RNA modification",1135,891,744.51,2.8e-22,3.73578947368421e-21
"GO:0046686","response to cadmium ion",860,691,564.12,3.5e-22,4.65224719101124e-21
"GO:0009637","response to blue light",217,202,142.34,5.4e-22,7.15097014925373e-21
"GO:0071555","cell wall organization",1377,1063,903.25,7.6e-22,1.00269144981413e-20
"GO:0009751","response to salicylic acid",893,714,585.77,8.2e-22,1.07784444444444e-20
"GO:0048569","post-embryonic animal organ development",1004,794,658.58,1.4e-21,1.83343173431734e-20
"GO:0009860","pollen tube growth",442,378,289.93,1.5e-21,1.95716911764706e-20
"GO:0045229","external encapsulating structure organiz...",1470,1128,964.26,1.6e-21,2.08e-20
"GO:0006486","protein glycosylation",377,328,247.3,1.7e-21,2.19392727272727e-20
"GO:0034622","cellular protein-containing complex asse...",1407,1083,922.93,1.7e-21,2.19392727272727e-20
"GO:0021700","developmental maturation",1006,795,659.89,1.9e-21,2.44315217391304e-20
"GO:0006972","hyperosmotic response",495,418,324.7,2e-21,2.56245487364621e-20
"GO:0051258","protein polymerization",376,327,246.64,2.2e-21,2.80856115107914e-20
"GO:0051301","cell division",792,638,519.52,4.3e-21,5.46978494623656e-20
"GO:0035670","plant-type ovary development",277,249,181.7,4.9e-21,6.21075e-20
"GO:0008219","cell death",1404,1079,920.96,5.2e-21,6.56754448398577e-20
"GO:0071695","anatomical structure maturation",975,771,639.56,5.6e-21,7.04765957446808e-20
"GO:0048481","plant ovule development",276,248,181.04,6.7e-21,8.40222614840989e-20
"GO:0023052","signaling",6481,4567,4251.25,7.2e-21,8.99746478873239e-20
"GO:0009101","glycoprotein biosynthetic process",389,336,255.17,7.8e-21,9.71305263157895e-20
"GO:0048580","regulation of post-embryonic development",785,632,514.93,8.6e-21,1.06718181818182e-19
"GO:0000097","sulfur amino acid biosynthetic process",427,365,280.09,8.8e-21,1.08819512195122e-19
"GO:0090626","plant epidermis morphogenesis",513,430,336.51,1.1e-20,1.35552083333333e-19
"GO:0035295","tube development",480,405,314.86,1.2e-20,1.47363321799308e-19
"GO:0033013","tetrapyrrole metabolic process",374,324,245.33,1.4e-20,1.71331034482759e-19
"GO:0032268","regulation of cellular protein metabolic...",1017,800,667.11,1.5e-20,1.82938144329897e-19
"GO:0006720","isoprenoid metabolic process",849,678,556.91,1.6e-20,1.9380204778157e-19
"GO:0098656","anion transmembrane transport",882,702,578.55,1.6e-20,1.9380204778157e-19
"GO:0000271","polysaccharide biosynthetic process",1050,823,688.75,2.5e-20,3.01785714285714e-19
"GO:0031347","regulation of defense response",1057,828,693.35,2.6e-20,3.12793220338983e-19
"GO:0043413","macromolecule glycosylation",384,331,251.89,3.2e-20,3.83675675675676e-19
"GO:0009862","systemic acquired resistance, salicylic ...",405,347,265.66,3.5e-20,4.18232323232323e-19
"GO:0006778","porphyrin-containing compound metabolic ...",366,317,240.08,3.8e-20,4.52557046979866e-19
"GO:0006364","rRNA processing",498,417,326.67,6e-20,7.12173913043478e-19
"GO:0043903","regulation of biological process involve...",666,542,436.87,6.6e-20,7.8078e-19
"GO:0016072","rRNA metabolic process",509,425,333.88,7.8e-20,9.19674418604651e-19
"GO:0010638","positive regulation of organelle organiz...",273,244,179.08,7.9e-20,9.28380794701987e-19
"GO:0043603","cellular amide metabolic process",2173,1615,1425.39,8e-20,9.37029702970297e-19
"GO:0071669","plant-type cell wall organization or bio...",974,766,638.9,1.1e-19,1.28417763157895e-18
"GO:0009069","serine family amino acid metabolic proce...",383,329,251.23,1.4e-19,1.62904918032787e-18
"GO:0007017","microtubule-based process",700,566,459.17,1.6e-19,1.84964169381107e-18
"GO:0009626","plant-type hypersensitive response",808,645,530.01,1.6e-19,1.84964169381107e-18
"GO:0071446","cellular response to salicylic acid stim...",661,537,433.59,2e-19,2.30454545454545e-18
"GO:0080135","regulation of cellular response to stres...",725,584,475.57,2.1e-19,2.41194174757282e-18
"GO:0009311","oligosaccharide metabolic process",415,353,272.22,2.2e-19,2.51864516129032e-18
"GO:0051246","regulation of protein metabolic process",1109,862,727.46,2.3e-19,2.61625e-18
"GO:0034050","programmed cell death induced by symbion...",810,646,531.32,2.3e-19,2.61625e-18
"GO:0002376","immune system process",1765,1327,1157.76,2.4e-19,2.72127795527157e-18
