"GO.ID","Term","Annotated","Significant","Expected","classicFisher","q_value"
"GO:0071495","cellular response to endogenous stimulus",2085,1210,944.32,1e-30,1.73970588235294e-29
"GO:0009627","systemic acquired resistance",720,485,326.09,1e-30,1.73970588235294e-29
"GO:0048856","anatomical structure development",10879,5435,4927.2,1e-30,1.73970588235294e-29
"GO:0043933","protein-containing complex subunit organ...",1729,1025,783.08,1e-30,1.73970588235294e-29
"GO:0006644","phospholipid metabolic process",777,516,351.91,1e-30,1.73970588235294e-29
"GO:0048638","regulation of developmental growth",588,409,266.31,1e-30,1.73970588235294e-29
"GO:0009965","leaf morphogenesis",350,268,158.52,1e-30,1.73970588235294e-29
"GO:0009308","amine metabolic process",950,611,430.26,1e-30,1.73970588235294e-29
"GO:0009668","plastid membrane organization",328,254,148.55,1e-30,1.73970588235294e-29
"GO:0006364","rRNA processing",498,356,225.55,1e-30,1.73970588235294e-29
"GO:0010027","thylakoid membrane organization",327,253,148.1,1e-30,1.73970588235294e-29
"GO:0010200","response to chitin",703,473,318.4,1e-30,1.73970588235294e-29
"GO:0016049","cell growth",1292,793,585.16,1e-30,1.73970588235294e-29
"GO:0002831","regulation of response to biotic stimulu...",822,539,372.29,1e-30,1.73970588235294e-29
"GO:0006163","purine nucleotide metabolic process",1410,855,638.6,1e-30,1.73970588235294e-29
"GO:0035266","meristem growth",407,300,184.33,1e-30,1.73970588235294e-29
"GO:1901657","glycosyl compound metabolic process",1132,705,512.69,1e-30,1.73970588235294e-29
"GO:0016072","rRNA metabolic process",509,360,230.53,1e-30,1.73970588235294e-29
"GO:2000026","regulation of multicellular organismal d...",1177,729,533.07,1e-30,1.73970588235294e-29
"GO:0010075","regulation of meristem growth",389,289,176.18,1e-30,1.73970588235294e-29
"GO:0010073","meristem maintenance",563,391,254.99,1e-30,1.73970588235294e-29
"GO:0080135","regulation of cellular response to stres...",725,482,328.36,1e-30,1.73970588235294e-29
"GO:0010243","response to organonitrogen compound",845,548,382.71,1e-30,1.73970588235294e-29
"GO:0050776","regulation of immune response",794,519,359.61,1e-30,1.73970588235294e-29
"GO:0071407","cellular response to organic cyclic comp...",787,515,356.44,1e-30,1.73970588235294e-29
"GO:0034637","cellular carbohydrate biosynthetic proce...",941,599,426.19,1.2e-30,2.07746341463415e-29
"GO:0016143","S-glycoside metabolic process",315,242,142.67,1.9e-30,3.241875e-29
"GO:0019757","glycosinolate metabolic process",315,242,142.67,1.9e-30,3.241875e-29
"GO:0019760","glucosinolate metabolic process",315,242,142.67,1.9e-30,3.241875e-29
"GO:0043603","cellular amide metabolic process",2173,1241,984.17,2e-30,3.39617224880383e-29
"GO:0005982","starch metabolic process",353,265,159.88,2.6e-30,4.394e-29
"GO:0042886","amide transport",2301,1305,1042.14,3e-30,5.04597156398104e-29
"GO:0009072","aromatic amino acid family metabolic pro...",392,288,177.54,4.6e-30,7.66450704225352e-29
"GO:0006979","response to oxidative stress",1183,727,535.79,4.6e-30,7.66450704225352e-29
"GO:0008202","steroid metabolic process",477,338,216.04,5e-30,8.29205607476635e-29
"GO:0010015","root morphogenesis",864,555,391.31,6.2e-30,1.02343255813953e-28
"GO:0035304","regulation of protein dephosphorylation",208,173,94.21,1.1e-29,1.79903225806452e-28
"GO:0032101","regulation of response to external stimu...",891,569,403.54,1.1e-29,1.79903225806452e-28
"GO:0040008","regulation of growth",771,503,349.19,1.4e-29,2.25845454545455e-28
"GO:0006955","immune response",1395,837,631.81,1.4e-29,2.25845454545455e-28
"GO:0015994","chlorophyll metabolic process",306,235,138.59,1.4e-29,2.25845454545455e-28
"GO:0015995","chlorophyll biosynthetic process",165,144,74.73,1.5e-29,2.40882352941176e-28
"GO:0033692","cellular polysaccharide biosynthetic pro...",878,561,397.65,2.2e-29,3.51702702702703e-28
"GO:0044403","biological process involved in symbiotic...",1055,656,477.82,3.2e-29,5.09273542600897e-28
"GO:0055085","transmembrane transport",2310,1304,1046.22,4.6e-29,7.288125e-28
"GO:0015833","peptide transport",2278,1287,1031.73,7e-29,1.10413333333333e-27
"GO:0042546","cell wall biogenesis",791,512,358.25,7.3e-29,1.14635840707965e-27
"GO:0051649","establishment of localization in cell",2805,1551,1270.41,7.4e-29,1.15694273127753e-27
"GO:0042742","defense response to bacterium",879,560,398.11,7.5e-29,1.16743421052632e-27
"GO:0070542","response to fatty acid",904,573,409.43,1.1e-28,1.70475982532751e-27
"GO:0042446","hormone biosynthetic process",512,355,231.89,1.5e-28,2.30454545454545e-27
"GO:0009753","response to jasmonic acid",901,571,408.07,1.5e-28,2.30454545454545e-27
"GO:0071396","cellular response to lipid",1302,784,589.69,2.1e-28,3.21245689655172e-27
"GO:1901659","glycosyl compound biosynthetic process",324,244,146.74,2.2e-28,3.35098712446352e-27
"GO:0009751","response to salicylic acid",893,566,404.45,2.5e-28,3.79166666666667e-27
"GO:0060560","developmental growth involved in morphog...",1052,651,476.46,3.5e-28,5.28574468085106e-27
"GO:0009165","nucleotide biosynthetic process",707,463,320.21,7.2e-28,1.08274576271186e-26
"GO:0051179","localization",9546,4769,4323.47,7.8e-28,1.1680253164557e-26
"GO:0007389","pattern specification process",741,481,335.61,1.3e-27,1.93852941176471e-26
"GO:0033013","tetrapyrrole metabolic process",374,272,169.39,2.7e-27,4.00933054393305e-26
"GO:0035303","regulation of dephosphorylation",213,173,96.47,2.9e-27,4.288375e-26
"GO:0006631","fatty acid metabolic process",1004,622,454.72,3.7e-27,5.44867219917012e-26
"GO:0009832","plant-type cell wall biogenesis",380,275,172.11,5.1e-27,7.47929752066116e-26
"GO:0051239","regulation of multicellular organismal p...",1470,866,665.78,5.9e-27,8.61691358024691e-26
"GO:0048366","leaf development",770,495,348.74,6.2e-27,9.01795081967213e-26
"GO:0009664","plant-type cell wall organization",732,474,331.53,7.3e-27,1.05745714285714e-25
"GO:1901293","nucleoside phosphate biosynthetic proces...",726,470,328.81,1.3e-26,1.87548780487805e-25
"GO:0006694","steroid biosynthetic process",385,277,174.37,1.5e-26,2.15526315789474e-25
"GO:0016108","tetraterpenoid metabolic process",154,133,69.75,2e-26,2.85060240963855e-25
"GO:0016116","carotenoid metabolic process",154,133,69.75,2e-26,2.85060240963855e-25
"GO:0016137","glycoside metabolic process",320,238,144.93,2.3e-26,3.26508e-25
"GO:0009886","post-embryonic animal morphogenesis",704,457,318.85,2.7e-26,3.81764940239044e-25
"GO:0016109","tetraterpenoid biosynthetic process",150,130,67.94,3.6e-26,5.0499604743083e-25
"GO:0016117","carotenoid biosynthetic process",150,130,67.94,3.6e-26,5.0499604743083e-25
"GO:0006778","porphyrin-containing compound metabolic ...",366,265,165.76,3.9e-26,5.44925196850394e-25
"GO:0016125","sterol metabolic process",311,232,140.85,4.7e-26,6.54129411764706e-25
"GO:0009620","response to fungus",1075,656,486.88,4.8e-26,6.654375e-25
"GO:0033014","tetrapyrrole biosynthetic process",222,177,100.55,5e-26,6.90466926070039e-25
"GO:0016144","S-glycoside biosynthetic process",246,192,111.42,5.8e-26,7.917e-25
"GO:0019758","glycosinolate biosynthetic process",246,192,111.42,5.8e-26,7.917e-25
"GO:0019761","glucosinolate biosynthetic process",246,192,111.42,5.8e-26,7.917e-25
"GO:0006633","fatty acid biosynthetic process",465,322,210.6,7.3e-26,9.92632183908046e-25
"GO:0090627","plant epidermal cell differentiation",701,453,317.49,1.9e-25,2.55420454545455e-24
"GO:0071446","cellular response to salicylic acid stim...",661,431,299.37,1.9e-25,2.55420454545455e-24
"GO:0009863","salicylic acid mediated signaling pathwa...",652,426,295.3,1.9e-25,2.55420454545455e-24
"GO:0080167","response to karrikin",365,263,165.31,2e-25,2.66842105263158e-24
"GO:0002376","immune system process",1765,1011,799.38,2e-25,2.66842105263158e-24
"GO:0006886","intracellular protein transport",1724,990,780.82,2.1e-25,2.79134831460674e-24
"GO:0008219","cell death",1404,825,635.88,3e-25,3.97276119402985e-24
"GO:0070727","cellular macromolecule localization",1984,1120,898.57,5.6e-25,7.38825278810409e-24
"GO:0012501","programmed cell death",1282,760,580.63,8.3e-25,1.09098888888889e-23
"GO:0048443","stamen development",340,247,153.99,8.4e-25,1.092e-23
"GO:0048466","androecium development",340,247,153.99,8.4e-25,1.092e-23
"GO:0009411","response to UV",457,315,206.98,8.4e-25,1.092e-23
"GO:0010374","stomatal complex development",330,241,149.46,9e-25,1.1657299270073e-23
"GO:0007154","cell communication",6495,3308,2941.64,1.3e-24,1.67770909090909e-23
"GO:0010053","root epidermal cell differentiation",671,434,303.9,1.5e-24,1.92880434782609e-23
"GO:0002682","regulation of immune system process",891,553,403.54,1.6e-24,2.04258992805755e-23
"GO:0009812","flavonoid metabolic process",527,354,238.68,1.6e-24,2.04258992805755e-23
"GO:0046939","nucleotide phosphorylation",341,247,154.44,1.7e-24,2.15475e-23
"GO:0009813","flavonoid biosynthetic process",460,316,208.34,1.7e-24,2.15475e-23
"GO:0009218","pyrimidine ribonucleotide metabolic proc...",202,162,91.49,1.8e-24,2.27338078291815e-23
"GO:0034220","ion transmembrane transport",1672,959,757.26,2.1e-24,2.64287234042553e-23
"GO:0009826","unidimensional cell growth",853,532,386.33,2.5e-24,3.13515901060071e-23
"GO:0043067","regulation of programmed cell death",981,600,444.3,3e-24,3.74894366197183e-23
"GO:0006779","porphyrin-containing compound biosynthet...",212,168,96.02,3.1e-24,3.86031578947368e-23
"GO:0009220","pyrimidine ribonucleotide biosynthetic p...",201,161,91.03,3.3e-24,4.095e-23
"GO:0009409","response to cold",1084,654,490.95,3.8e-24,4.6990243902439e-23
"GO:0034285","response to disaccharide",341,246,154.44,5.4e-24,6.654375e-23
"GO:0009862","systemic acquired resistance, salicylic ...",405,283,183.43,7.5e-24,9.21020761245675e-23
"GO:0016126","sterol biosynthetic process",268,202,121.38,8.1e-24,9.91272413793104e-23
"GO:0033559","unsaturated fatty acid metabolic process",129,113,58.43,8.7e-24,1.0610412371134e-22
"GO:0015031","protein transport",2133,1189,966.05,9.1e-24,1.10602397260274e-22
"GO:0019252","starch biosynthetic process",265,200,120.02,1e-23,1.20714285714286e-22
"GO:0072593","reactive oxygen species metabolic proces...",736,467,333.34,1e-23,1.20714285714286e-22
"GO:0010114","response to red light",196,157,88.77,1.2e-23,1.43878378378378e-22
"GO:0010054","trichoblast differentiation",652,421,295.3,1.2e-23,1.43878378378378e-22
"GO:0022613","ribonucleoprotein complex biogenesis",946,579,428.45,1.5e-23,1.79242424242424e-22
"GO:0000023","maltose metabolic process",209,165,94.66,1.7e-23,2.01782608695652e-22
"GO:0006220","pyrimidine nucleotide metabolic process",225,175,101.9,1.7e-23,2.01782608695652e-22
"GO:0043094","cellular metabolic compound salvage",268,201,121.38,3e-23,3.53720930232558e-22
"GO:0031348","negative regulation of defense response",506,339,229.17,3e-23,3.53720930232558e-22
"GO:0010941","regulation of cell death",1039,627,470.57,3.1e-23,3.64301324503311e-22
"GO:0009853","photorespiration",226,175,102.36,4.3e-23,5.03653465346535e-22
"GO:0048583","regulation of response to stimulus",2033,1135,920.76,5.2e-23,6.05075409836066e-22
"GO:0006221","pyrimidine nucleotide biosynthetic proce...",223,173,101,5.2e-23,6.05075409836066e-22
"GO:0009744","response to sucrose",336,241,152.18,5.7e-23,6.61088235294118e-22
"GO:0008544","epidermis development",757,476,342.85,6e-23,6.93615635179153e-22
"GO:0009132","nucleoside diphosphate metabolic process",321,232,145.38,6.9e-23,7.95068181818182e-22
"GO:0034613","cellular protein localization",1917,1076,868.23,7.1e-23,8.15466019417476e-22
"GO:0009637","response to blue light",217,169,98.28,7.7e-23,8.81525806451613e-22
"GO:0010154","fruit development",1447,837,655.36,8.2e-23,9.35749196141479e-22
"GO:0009414","response to water deprivation",895,549,405.35,1.1e-22,1.25125e-21
"GO:0046390","ribose phosphate biosynthetic process",509,339,230.53,1.4e-22,1.58235668789809e-21
"GO:0007030","Golgi organization",317,229,143.57,1.4e-22,1.58235668789809e-21
"GO:0006165","nucleoside diphosphate phosphorylation",312,226,141.31,1.5e-22,1.69e-21
