"GO.ID","Term","Annotated","Significant","Expected","classicFisher","q_value"
"GO:0006810","transport",7662,6506,5874.42,1e-30,1.08532110091743e-29
"GO:0051649","establishment of localization in cell",2805,2546,2150.58,1e-30,1.08532110091743e-29
"GO:0032787","monocarboxylic acid metabolic process",2557,2337,1960.44,1e-30,1.08532110091743e-29
"GO:0048646","anatomical structure formation involved ...",2233,2060,1712.03,1e-30,1.08532110091743e-29
"GO:0009607","response to biotic stimulus",3249,2912,2490.99,1e-30,1.08532110091743e-29
"GO:0009651","response to salt stress",1567,1484,1201.41,1e-30,1.08532110091743e-29
"GO:0044419","biological process involved in interspec...",3263,2922,2501.73,1e-30,1.08532110091743e-29
"GO:0046907","intracellular transport",2367,2170,1814.77,1e-30,1.08532110091743e-29
"GO:0042886","amide transport",2301,2109,1764.17,1e-30,1.08532110091743e-29
"GO:0051234","establishment of localization",8172,6889,6265.43,1e-30,1.08532110091743e-29
"GO:0044255","cellular lipid metabolic process",2545,2314,1951.24,1e-30,1.08532110091743e-29
"GO:0008610","lipid biosynthetic process",2033,1880,1558.69,1e-30,1.08532110091743e-29
"GO:0009888","tissue development",2420,2207,1855.4,1e-30,1.08532110091743e-29
"GO:0009743","response to carbohydrate",1301,1245,997.47,1e-30,1.08532110091743e-29
"GO:0015833","peptide transport",2278,2086,1746.53,1e-30,1.08532110091743e-29
"GO:0050793","regulation of developmental process",1707,1597,1308.75,1e-30,1.08532110091743e-29
"GO:0044248","cellular catabolic process",4164,3651,3192.52,1e-30,1.08532110091743e-29
"GO:0033036","macromolecule localization",2957,2654,2267.12,1e-30,1.08532110091743e-29
"GO:0098542","defense response to other organism",2289,2093,1754.97,1e-30,1.08532110091743e-29
"GO:0006886","intracellular protein transport",1724,1609,1321.78,1e-30,1.08532110091743e-29
"GO:0016053","organic acid biosynthetic process",1839,1707,1409.95,1e-30,1.08532110091743e-29
"GO:0007275","multicellular organism development",9665,8052,7410.11,1e-30,1.08532110091743e-29
"GO:0015031","protein transport",2133,1957,1635.36,1e-30,1.08532110091743e-29
"GO:0045184","establishment of protein localization",2189,2004,1678.3,1e-30,1.08532110091743e-29
"GO:0048589","developmental growth",1527,1437,1170.74,1e-30,1.08532110091743e-29
"GO:0090567","reproductive shoot system development",1568,1472,1202.18,1e-30,1.08532110091743e-29
"GO:0008104","protein localization",2416,2192,1852.34,1e-30,1.08532110091743e-29
"GO:0009908","flower development",1546,1451,1185.31,1e-30,1.08532110091743e-29
"GO:0050896","response to stimulus",17671,14254,13548.27,1e-30,1.08532110091743e-29
"GO:0034613","cellular protein localization",1917,1769,1469.75,1e-30,1.08532110091743e-29
"GO:0070727","cellular macromolecule localization",1984,1826,1521.12,1e-30,1.08532110091743e-29
"GO:0033993","response to lipid",2330,2118,1786.4,1e-30,1.08532110091743e-29
"GO:0006950","response to stress",9673,8044,7416.24,1e-30,1.08532110091743e-29
"GO:0046394","carboxylic acid biosynthetic process",1683,1566,1290.35,1e-30,1.08532110091743e-29
"GO:0070887","cellular response to chemical stimulus",3232,2867,2477.96,1e-30,1.08532110091743e-29
"GO:1901615","organic hydroxy compound metabolic proce...",1517,1422,1163.08,1e-30,1.08532110091743e-29
"GO:0071310","cellular response to organic substance",2494,2250,1912.14,1e-30,1.08532110091743e-29
"GO:1905392","plant organ morphogenesis",1470,1380,1127.04,1e-30,1.08532110091743e-29
"GO:0016049","cell growth",1292,1225,990.57,1e-30,1.08532110091743e-29
"GO:0006629","lipid metabolic process",3648,3204,2796.9,1e-30,1.08532110091743e-29
"GO:0009117","nucleotide metabolic process",1787,1648,1370.08,1e-30,1.08532110091743e-29
"GO:0006753","nucleoside phosphate metabolic process",1806,1663,1384.65,1e-30,1.08532110091743e-29
"GO:0055086","nucleobase-containing small molecule met...",1963,1796,1505.02,1e-30,1.08532110091743e-29
"GO:0009653","anatomical structure morphogenesis",4060,3528,3112.78,1e-30,1.08532110091743e-29
"GO:0010154","fruit development",1447,1351,1109.41,1e-30,1.08532110091743e-29
"GO:0019693","ribose phosphate metabolic process",1435,1339,1100.21,1e-30,1.08532110091743e-29
"GO:0009259","ribonucleotide metabolic process",1434,1338,1099.44,1e-30,1.08532110091743e-29
"GO:0006605","protein targeting",1231,1162,943.8,1e-30,1.08532110091743e-29
"GO:0048827","phyllome development",1481,1378,1135.48,1e-30,1.08532110091743e-29
"GO:1901657","glycosyl compound metabolic process",1132,1075,867.9,1e-30,1.08532110091743e-29
"GO:0048316","seed development",1305,1225,1000.54,1e-30,1.08532110091743e-29
"GO:0044267","cellular protein metabolic process",8851,7349,6786.02,1e-30,1.08532110091743e-29
"GO:0006790","sulfur compound metabolic process",1249,1176,957.6,1e-30,1.08532110091743e-29
"GO:0051179","localization",9546,7893,7318.87,1e-30,1.08532110091743e-29
"GO:0043933","protein-containing complex subunit organ...",1729,1586,1325.62,1e-30,1.08532110091743e-29
"GO:0051704","multi-organism process",3185,2799,2441.92,1e-30,1.08532110091743e-29
"GO:0071840","cellular component organization or bioge...",10348,8519,7933.76,1e-30,1.08532110091743e-29
"GO:0048856","anatomical structure development",10879,8934,8340.88,1e-30,1.08532110091743e-29
"GO:0000902","cell morphogenesis",1303,1220,999,1e-30,1.08532110091743e-29
"GO:0044270","cellular nitrogen compound catabolic pro...",1324,1238,1015.1,1e-30,1.08532110091743e-29
"GO:0065003","protein-containing complex assembly",1590,1466,1219.05,1e-30,1.08532110091743e-29
"GO:1901701","cellular response to oxygen-containing c...",2013,1824,1543.36,1e-30,1.08532110091743e-29
"GO:0051641","cellular localization",3477,3035,2665.8,1e-30,1.08532110091743e-29
"GO:0061024","membrane organization",961,920,736.79,1e-30,1.08532110091743e-29
"GO:0046700","heterocycle catabolic process",1321,1233,1012.8,1e-30,1.08532110091743e-29
"GO:1901361","organic cyclic compound catabolic proces...",1388,1290,1064.17,1e-30,1.08532110091743e-29
"GO:0016192","vesicle-mediated transport",1474,1363,1130.11,1e-30,1.08532110091743e-29
"GO:2000026","regulation of multicellular organismal d...",1177,1107,902.4,1e-30,1.08532110091743e-29
"GO:0097305","response to alcohol",1585,1457,1215.21,1e-30,1.08532110091743e-29
"GO:0016051","carbohydrate biosynthetic process",1397,1296,1071.07,1e-30,1.08532110091743e-29
"GO:0019439","aromatic compound catabolic process",1372,1274,1051.91,1e-30,1.08532110091743e-29
"GO:0010038","response to metal ion",1146,1079,878.63,1e-30,1.08532110091743e-29
"GO:0090407","organophosphate biosynthetic process",1442,1333,1105.57,1e-30,1.08532110091743e-29
"GO:0034622","cellular protein-containing complex asse...",1407,1303,1078.74,1e-30,1.08532110091743e-29
"GO:0060560","developmental growth involved in morphog...",1052,996,806.56,1e-30,1.08532110091743e-29
"GO:0009409","response to cold",1084,1023,831.1,1e-30,1.08532110091743e-29
"GO:0009826","unidimensional cell growth",853,820,653.99,1e-30,1.08532110091743e-29
"GO:0090558","plant epidermis development",1141,1072,874.8,1e-30,1.08532110091743e-29
"GO:0046686","response to cadmium ion",860,826,659.36,1e-30,1.08532110091743e-29
"GO:1901576","organic substance biosynthetic process",13965,11305,10706.9,1e-30,1.08532110091743e-29
"GO:0030154","cell differentiation",2806,2471,2151.35,1e-30,1.08532110091743e-29
"GO:0048468","cell development",1579,1444,1210.61,1e-30,1.08532110091743e-29
"GO:0010016","shoot system morphogenesis",797,768,611.06,1e-30,1.08532110091743e-29
"GO:0043603","cellular amide metabolic process",2173,1942,1666.03,1e-30,1.08532110091743e-29
"GO:0005996","monosaccharide metabolic process",800,770,613.36,1e-30,1.08532110091743e-29
"GO:0034655","nucleobase-containing compound catabolic...",1036,977,794.3,1e-30,1.08532110091743e-29
"GO:0019538","protein metabolic process",9892,8121,7584.15,1e-30,1.08532110091743e-29
"GO:0072521","purine-containing compound metabolic pro...",1461,1341,1120.14,1e-30,1.08532110091743e-29
"GO:1901565","organonitrogen compound catabolic proces...",2688,2365,2060.88,1e-30,1.08532110091743e-29
"GO:0032501","multicellular organismal process",12191,9911,9346.78,1e-30,1.08532110091743e-29
"GO:0006163","purine nucleotide metabolic process",1410,1297,1081.04,1e-30,1.08532110091743e-29
"GO:0009793","embryo development ending in seed dorman...",1008,951,772.83,1e-30,1.08532110091743e-29
"GO:1901617","organic hydroxy compound biosynthetic pr...",984,930,754.43,1e-30,1.08532110091743e-29
"GO:0009657","plastid organization",669,651,512.92,1e-30,1.08532110091743e-29
"GO:0009150","purine ribonucleotide metabolic process",1261,1168,966.8,1e-30,1.08532110091743e-29
"GO:0006952","defense response",3292,2856,2523.96,1e-30,1.08532110091743e-29
"GO:1901137","carbohydrate derivative biosynthetic pro...",1483,1356,1137.01,1e-30,1.08532110091743e-29
"GO:0033365","protein localization to organelle",833,796,638.66,1e-30,1.08532110091743e-29
"GO:0048513","animal organ development",3864,3319,2962.51,1e-30,1.08532110091743e-29
"GO:1901605","alpha-amino acid metabolic process",920,872,705.36,1e-30,1.08532110091743e-29
"GO:0009737","response to abscisic acid",1398,1283,1071.84,1e-30,1.08532110091743e-29
"GO:0032870","cellular response to hormone stimulus",1933,1733,1482.02,1e-30,1.08532110091743e-29
"GO:0051301","cell division",792,759,607.22,1e-30,1.08532110091743e-29
"GO:0048437","floral organ development",936,885,717.63,1e-30,1.08532110091743e-29
"GO:0044262","cellular carbohydrate metabolic process",1699,1536,1302.62,1e-30,1.08532110091743e-29
"GO:0051128","regulation of cellular component organiz...",771,740,591.12,1e-30,1.08532110091743e-29
"GO:0072594","establishment of protein localization to...",753,724,577.32,1e-30,1.08532110091743e-29
"GO:0006090","pyruvate metabolic process",598,585,458.48,1e-30,1.08532110091743e-29
"GO:0006006","glucose metabolic process",627,611,480.72,1e-30,1.08532110091743e-29
"GO:0009932","cell tip growth",620,604,475.35,1e-30,1.08532110091743e-29
"GO:0022622","root system development",1217,1125,933.07,1e-30,1.08532110091743e-29
"GO:0048364","root development",1215,1123,931.53,1e-30,1.08532110091743e-29
"GO:0019318","hexose metabolic process",702,677,538.22,1e-30,1.08532110091743e-29
"GO:0048583","regulation of response to stimulus",2033,1810,1558.69,1e-30,1.08532110091743e-29
"GO:0048588","developmental cell growth",814,775,624.09,1e-30,1.08532110091743e-29
"GO:0009755","hormone-mediated signaling pathway",1829,1639,1402.29,1e-30,1.08532110091743e-29
"GO:0043412","macromolecule modification",7672,6343,5882.09,1e-30,1.08532110091743e-29
"GO:0071554","cell wall organization or biogenesis",2094,1858,1605.46,1e-30,1.08532110091743e-29
"GO:0046434","organophosphate catabolic process",711,683,545.12,1e-30,1.08532110091743e-29
"GO:0016043","cellular component organization",9589,7847,7351.84,1e-30,1.08532110091743e-29
"GO:1901292","nucleoside phosphate catabolic process",663,640,508.32,1e-30,1.08532110091743e-29
"GO:0006195","purine nucleotide catabolic process",648,626,496.82,1e-30,1.08532110091743e-29
"GO:0009166","nucleotide catabolic process",656,633,502.95,1e-30,1.08532110091743e-29
"GO:0072330","monocarboxylic acid biosynthetic process",1118,1035,857.17,1e-30,1.08532110091743e-29
"GO:0006520","cellular amino acid metabolic process",1404,1278,1076.44,1e-30,1.08532110091743e-29
"GO:0055085","transmembrane transport",2310,2033,1771.07,1e-30,1.08532110091743e-29
"GO:0044272","sulfur compound biosynthetic process",739,706,566.59,1e-30,1.08532110091743e-29
"GO:0008654","phospholipid biosynthetic process",614,595,470.75,1e-30,1.08532110091743e-29
"GO:0008652","cellular amino acid biosynthetic process",736,703,564.29,1e-30,1.08532110091743e-29
"GO:0072523","purine-containing compound catabolic pro...",693,665,531.32,1e-30,1.08532110091743e-29
"GO:0005976","polysaccharide metabolic process",1547,1396,1186.08,1e-30,1.08532110091743e-29
"GO:0071495","cellular response to endogenous stimulus",2085,1844,1598.56,1e-30,1.08532110091743e-29
"GO:0051239","regulation of multicellular organismal p...",1470,1331,1127.04,1e-30,1.08532110091743e-29
"GO:0016310","phosphorylation",3619,3096,2774.67,1e-30,1.08532110091743e-29
"GO:0006066","alcohol metabolic process",866,815,663.96,1e-30,1.08532110091743e-29
"GO:0010228","vegetative to reproductive phase transit...",766,727,587.29,1e-30,1.08532110091743e-29
"GO:0006631","fatty acid metabolic process",1004,933,769.76,1e-30,1.08532110091743e-29
"GO:0043604","amide biosynthetic process",1825,1625,1399.22,1e-30,1.08532110091743e-29
"GO:0090698","post-embryonic plant morphogenesis",906,848,694.63,1e-30,1.08532110091743e-29
"GO:0001101","response to acid chemical",942,879,722.23,1e-30,1.08532110091743e-29
"GO:0009415","response to water",920,860,705.36,1e-30,1.08532110091743e-29
"GO:0080134","regulation of response to stress",1202,1101,921.57,1e-30,1.08532110091743e-29
"GO:0021700","developmental maturation",1006,933,771.3,1e-30,1.08532110091743e-29
"GO:0048580","regulation of post-embryonic development",785,742,601.86,1e-30,1.08532110091743e-29
"GO:0016052","carbohydrate catabolic process",976,907,748.29,1e-30,1.08532110091743e-29
"GO:0071695","anatomical structure maturation",975,906,747.53,1e-30,1.08532110091743e-29
"GO:0042440","pigment metabolic process",686,655,525.95,1e-30,1.08532110091743e-29
"GO:0045087","innate immune response",1158,1062,887.83,1e-30,1.08532110091743e-29
"GO:0006081","cellular aldehyde metabolic process",498,487,381.81,1e-30,1.08532110091743e-29
"GO:0009116","nucleoside metabolic process",729,692,558.92,1e-30,1.08532110091743e-29
"GO:0009414","response to water deprivation",895,836,686.19,1e-30,1.08532110091743e-29
"GO:0034220","ion transmembrane transport",1672,1493,1281.91,1e-30,1.08532110091743e-29
"GO:0010015","root morphogenesis",864,809,662.42,1e-30,1.08532110091743e-29
"GO:0000904","cell morphogenesis involved in different...",764,722,585.76,1e-30,1.08532110091743e-29
"GO:0048438","floral whorl development",817,768,626.39,1e-30,1.08532110091743e-29
"GO:0048366","leaf development",770,727,590.36,1e-30,1.08532110091743e-29
"GO:0048193","Golgi vesicle transport",657,628,503.72,1e-30,1.08532110091743e-29
"GO:0006007","glucose catabolic process",448,441,343.48,1e-30,1.08532110091743e-29
"GO:0010243","response to organonitrogen compound",845,792,647.86,1e-30,1.08532110091743e-29
"GO:0006518","peptide metabolic process",1856,1644,1422.99,1e-30,1.08532110091743e-29
"GO:0071396","cellular response to lipid",1302,1181,998.24,1e-30,1.08532110091743e-29
"GO:0048569","post-embryonic animal organ development",1004,928,769.76,1e-30,1.08532110091743e-29
"GO:0043043","peptide biosynthetic process",1729,1538,1325.62,1e-30,1.08532110091743e-29
"GO:0007010","cytoskeleton organization",1085,997,831.86,1e-30,1.08532110091743e-29
"GO:1901607","alpha-amino acid biosynthetic process",625,599,479.18,1e-30,1.08532110091743e-29
"GO:0071669","plant-type cell wall organization or bio...",974,902,746.76,1e-30,1.08532110091743e-29
"GO:0006412","translation",1709,1521,1310.28,1e-30,1.08532110091743e-29
"GO:0006644","phospholipid metabolic process",777,732,595.72,1e-30,1.08532110091743e-29
"GO:0044264","cellular polysaccharide metabolic proces...",1283,1164,983.67,1e-30,1.08532110091743e-29
"GO:0046148","pigment biosynthetic process",503,490,385.65,1e-30,1.08532110091743e-29
"GO:0014070","response to organic cyclic compound",1474,1324,1130.11,1e-30,1.08532110091743e-29
"GO:0040008","regulation of growth",771,726,591.12,1e-30,1.08532110091743e-29
"GO:0034976","response to endoplasmic reticulum stress",626,599,479.95,1e-30,1.08532110091743e-29
"GO:0048229","gametophyte development",840,785,644.02,1e-30,1.08532110091743e-29
"GO:0060429","epithelium development",817,765,626.39,1e-30,1.08532110091743e-29
"GO:0009154","purine ribonucleotide catabolic process",560,540,429.35,1e-30,1.08532110091743e-29
"GO:0009261","ribonucleotide catabolic process",560,540,429.35,1e-30,1.08532110091743e-29
"GO:0033043","regulation of organelle organization",523,507,400.98,1e-30,1.08532110091743e-29
"GO:0000271","polysaccharide biosynthetic process",1050,964,805.03,1e-30,1.08532110091743e-29
"GO:0009790","embryo development",1554,1388,1191.44,1e-30,1.08532110091743e-29
"GO:0019320","hexose catabolic process",470,459,360.35,1e-30,1.08532110091743e-29
"GO:0009119","ribonucleoside metabolic process",599,574,459.25,1e-30,1.08532110091743e-29
"GO:0046128","purine ribonucleoside metabolic process",585,561,448.52,1e-30,1.08532110091743e-29
"GO:0046365","monosaccharide catabolic process",492,478,377.21,1e-30,1.08532110091743e-29
"GO:0006979","response to oxidative stress",1183,1075,907,1e-30,1.08532110091743e-29
"GO:0000096","sulfur amino acid metabolic process",501,486,384.11,1e-30,1.08532110091743e-29
"GO:0006464","cellular protein modification process",6368,5261,4882.32,1e-30,1.08532110091743e-29
"GO:0036211","protein modification process",6368,5261,4882.32,1e-30,1.08532110091743e-29
"GO:0048507","meristem development",896,830,686.96,1e-30,1.08532110091743e-29
"GO:0008544","epidermis development",757,710,580.39,1e-30,1.08532110091743e-29
"GO:0046130","purine ribonucleoside catabolic process",539,519,413.25,1e-30,1.08532110091743e-29
"GO:0006996","organelle organization",5411,4500,4148.59,1e-30,1.08532110091743e-29
"GO:0048869","cellular developmental process",3474,2951,2663.5,1e-30,1.08532110091743e-29
"GO:2000241","regulation of reproductive process",736,691,564.29,1e-30,1.08532110091743e-29
"GO:0007154","cell communication",6495,5357,4979.69,1e-30,1.08532110091743e-29
"GO:0048868","pollen tube development",525,506,402.52,1e-30,1.08532110091743e-29
"GO:0042454","ribonucleoside catabolic process",542,521,415.55,1e-30,1.08532110091743e-29
"GO:0016071","mRNA metabolic process",1125,1023,862.53,1e-30,1.08532110091743e-29
"GO:0034404","nucleobase-containing small molecule bio...",776,725,594.96,1e-30,1.08532110091743e-29
"GO:0031347","regulation of defense response",1057,965,810.4,1e-30,1.08532110091743e-29
"GO:0098656","anion transmembrane transport",882,816,676.23,1e-30,1.08532110091743e-29
"GO:1901698","response to nitrogen compound",1296,1166,993.64,1e-30,1.08532110091743e-29
"GO:0048638","regulation of developmental growth",588,561,450.82,1e-30,1.08532110091743e-29
"GO:0019748","secondary metabolic process",1619,1435,1241.28,1e-30,1.08532110091743e-29
"GO:0035966","response to topologically incorrect prot...",562,538,430.88,1e-30,1.08532110091743e-29
"GO:1901658","glycosyl compound catabolic process",577,551,442.38,1e-30,1.08532110091743e-29
"GO:0010200","response to chitin",703,661,538.99,1e-30,1.08532110091743e-29
"GO:0032502","developmental process",12704,10202,9740.1,1e-30,1.08532110091743e-29
"GO:0045229","external encapsulating structure organiz...",1470,1310,1127.04,1e-30,1.08532110091743e-29
"GO:0042278","purine nucleoside metabolic process",596,567,456.95,1e-30,1.08532110091743e-29
"GO:0009408","response to heat",511,492,391.78,1e-30,1.08532110091743e-29
"GO:0046165","alcohol biosynthetic process",511,492,391.78,1e-30,1.08532110091743e-29
"GO:0009203","ribonucleoside triphosphate catabolic pr...",510,491,391.01,1e-30,1.08532110091743e-29
"GO:0009207","purine ribonucleoside triphosphate catab...",510,491,391.01,1e-30,1.08532110091743e-29
"GO:0032504","multicellular organism reproduction",774,721,593.42,1e-30,1.08532110091743e-29
"GO:0009143","nucleoside triphosphate catabolic proces...",522,501,400.21,1e-30,1.08532110091743e-29
"GO:0009617","response to bacterium",1194,1077,915.43,1e-30,1.08532110091743e-29
"GO:0048609","multicellular organismal reproductive pr...",719,673,551.25,1e-30,1.08532110091743e-29
"GO:0080135","regulation of cellular response to stres...",725,678,555.85,1e-30,1.08532110091743e-29
"GO:0016072","rRNA metabolic process",509,489,390.25,1e-30,1.08532110091743e-29
"GO:0009913","epidermal cell differentiation",722,675,553.55,1e-30,1.08532110091743e-29
"GO:0009146","purine nucleoside triphosphate catabolic...",517,496,396.38,1e-30,1.08532110091743e-29
"GO:0009164","nucleoside catabolic process",559,533,428.58,1e-30,1.08532110091743e-29
"GO:0030855","epithelial cell differentiation",735,686,563.52,1e-30,1.08532110091743e-29
"GO:0044706","multi-multicellular organism process",713,667,546.65,1e-30,1.08532110091743e-29
"GO:1901136","carbohydrate derivative catabolic proces...",713,667,546.65,1e-30,1.08532110091743e-29
"GO:0051702","biological process involved in interacti...",812,752,622.56,1e-30,1.08532110091743e-29
"GO:0006152","purine nucleoside catabolic process",548,523,420.15,1e-30,1.08532110091743e-29
"GO:0048831","regulation of shoot system development",548,523,420.15,1e-30,1.08532110091743e-29
"GO:0034050","programmed cell death induced by symbion...",810,750,621.02,1e-30,1.08532110091743e-29
"GO:0090627","plant epidermal cell differentiation",701,656,537.45,1e-30,1.08532110091743e-29
"GO:0009626","plant-type hypersensitive response",808,748,619.49,1e-30,1.08532110091743e-29
"GO:0009856","pollination",708,662,542.82,1e-30,1.08532110091743e-29
"GO:0034656","nucleobase-containing small molecule cat...",561,534,430.12,1e-30,1.08532110091743e-29
"GO:0000097","sulfur amino acid biosynthetic process",427,415,327.38,1e-30,1.08532110091743e-29
"GO:0007389","pattern specification process",741,690,568.12,1e-30,1.08532110091743e-29
"GO:0008299","isoprenoid biosynthetic process",740,689,567.35,1e-30,1.08532110091743e-29
"GO:0006364","rRNA processing",498,478,381.81,1e-30,1.08532110091743e-29
"GO:0051716","cellular response to stimulus",8327,6777,6384.27,1e-30,1.08532110091743e-29
"GO:0006497","protein lipidation",414,403,317.41,1e-30,1.08532110091743e-29
"GO:0042158","lipoprotein biosynthetic process",414,403,317.41,1e-30,1.08532110091743e-29
"GO:0010053","root epidermal cell differentiation",671,629,514.45,1e-30,1.08532110091743e-29
"GO:0009860","pollen tube growth",442,428,338.88,1e-30,1.08532110091743e-29
"GO:0006091","generation of precursor metabolites and ...",1377,1226,1055.74,1e-30,1.08532110091743e-29
"GO:0071555","cell wall organization",1377,1226,1055.74,1e-30,1.08532110091743e-29
"GO:0034637","cellular carbohydrate biosynthetic proce...",941,860,721.46,1e-30,1.08532110091743e-29
"GO:0032268","regulation of cellular protein metabolic...",1017,924,779.73,1e-30,1.08532110091743e-29
"GO:0009909","regulation of flower development",519,496,397.91,1e-30,1.08532110091743e-29
"GO:0097435","supramolecular fiber organization",493,473,377.98,1e-30,1.08532110091743e-29
"GO:0009886","post-embryonic animal morphogenesis",704,657,539.75,1e-30,1.08532110091743e-29
"GO:0008380","RNA splicing",703,656,538.99,1e-30,1.08532110091743e-29
"GO:0051246","regulation of protein metabolic process",1109,1001,850.27,1e-30,1.08532110091743e-29
"GO:0006720","isoprenoid metabolic process",849,781,650.92,1e-30,1.08532110091743e-29
"GO:0071407","cellular response to organic cyclic comp...",787,728,603.39,1e-30,1.08532110091743e-29
"GO:0007017","microtubule-based process",700,653,536.69,1e-30,1.08532110091743e-29
"GO:0035295","tube development",480,461,368.01,1e-30,1.08532110091743e-29
"GO:0072657","protein localization to membrane",741,688,568.12,1e-30,1.08532110091743e-29
"GO:0006073","cellular glucan metabolic process",831,765,637.12,1e-30,1.08532110091743e-29
"GO:0044042","glucan metabolic process",843,775,646.32,1e-30,1.08532110091743e-29
"GO:0009240","isopentenyl diphosphate biosynthetic pro...",316,313,242.28,1e-30,1.08532110091743e-29
"GO:0046490","isopentenyl diphosphate metabolic proces...",316,313,242.28,1e-30,1.08532110091743e-29
"GO:0009069","serine family amino acid metabolic proce...",383,374,293.64,1e-30,1.08532110091743e-29
"GO:0009658","chloroplast organization",412,400,315.88,1e-30,1.08532110091743e-29
"GO:0008219","cell death",1404,1245,1076.44,1e-30,1.08532110091743e-29
"GO:0048469","cell maturation",616,579,472.28,1e-30,1.08532110091743e-29
"GO:0010054","trichoblast differentiation",652,610,499.89,1e-30,1.08532110091743e-29
"GO:0043903","regulation of biological process involve...",666,622,510.62,1e-30,1.08532110091743e-29
"GO:0043543","protein acylation",560,530,429.35,1e-30,1.08532110091743e-29
"GO:0061025","membrane fusion",442,426,338.88,1e-30,1.08532110091743e-29
"GO:0010256","endomembrane system organization",405,393,310.51,1e-30,1.08532110091743e-29
"GO:0033692","cellular polysaccharide biosynthetic pro...",878,803,673.16,1e-30,1.08532110091743e-29
"GO:0000302","response to reactive oxygen species",776,716,594.96,1e-30,1.08532110091743e-29
